order_id,customer_id,order_date,status
1077,480,2023-05-18,completed
1078,193,2024-03-09,completed
1080,125,2025-05-30,completed
1081,409,2024-01-15,completed
1082,494,2025-08-31,completed
1083,309,2025-02-21,completed
1085,496,2025-03-21,completed
1086,178,2023-03-11,completed
1087,358,2024-02-12,completed
1088,357,2024-10-19,completed
1089,318,2024-11-17,completed
1090,158,2023-05-30,completed
1091,125,2024-06-13,completed
1092,389,2023-12-17,completed
1093,81,2023-01-17,completed
1094,323,2025-04-25,completed
1095,73,2024-12-29,completed
1096,271,2025-03-13,completed
1097,357,2025-03-05,completed
1098,235,2024-06-26,completed
1099,366,2025-10-30,completed
1100,299,2023-11-10,completed
1101,406,2023-04-07,cancelled
1102,69,2023-08-09,cancelled
1103,376,2025-05-26,completed
1104,245,2024-12-12,completed
1105,108,2023-12-21,completed
1106,368,2023-12-01,completed
1107,417,2025-04-27,completed
1108,328,2025-06-21,completed
1109,411,2024-12-03,completed
1111,22,2024-12-10,completed
1112,181,2024-05-30,completed
1113,384,2024-03-27,completed
1114,58,2025-02-10,completed
1115,419,2024-08-16,completed
1116,298,2023-01-25,completed
1117,351,2024-10-03,completed
1118,472,2024-10-15,completed
1119,189,2023-11-19,completed
1120,78,2024-10-08,completed
1121,39,2024-06-14,completed
1122,487,2023-06-06,completed
1123,446,2025-05-04,pending
1124,157,2023-01-02,completed
1125,205,2023-09-01,completed
1126,224,2024-01-02,completed
1127,249,2023-08-18,cancelled
1128,449,2025-04-19,completed
1129,100,2024-01-22,completed
1130,454,2024-04-26,completed
1131,204,2025-06-04,completed
1132,248,2023-06-20,completed
1133,259,2024-02-16,completed
1134,308,2023-05-10,completed
1135,49,2025-05-15,completed
1136,471,2023-08-15,completed
1137,392,2024-12-25,completed
1138,5,2024-09-02,completed
1140,411,2024-09-11,completed
1141,274,2024-08-16,completed
1142,61,2023-03-06,completed
1144,213,2024-04-29,returned
1145,9,2025-01-02,completed
1146,246,2023-02-09,completed
1147,455,2023-04-08,returned
1148,476,2025-02-05,returned
1149,218,2024-01-13,completed
1150,167,2024-04-01,completed
1152,95,2023-05-20,completed
1153,218,2024-05-19,completed
1154,440,2025-04-11,completed
1155,233,2025-08-23,completed
1156,405,2023-09-01,completed
1157,404,2024-02-16,completed
1158,147,2025-06-09,completed
1159,413,2023-04-13,completed
1160,97,2025-02-20,completed
1161,310,2025-02-09,completed
1162,296,2024-04-24,completed
1163,88,2025-03-09,returned
1164,65,2023-08-16,completed
1165,154,2024-01-20,returned
1166,407,2025-05-21,cancelled
1167,252,2023-06-13,returned
1168,300,2025-02-04,cancelled
1169,343,2023-09-17,completed
1170,41,2025-12-26,completed
1171,409,2025-10-25,completed
1172,478,2025-12-23,completed
1173,321,2024-10-20,pending
1174,291,2024-12-11,completed
1175,333,2023-01-10,completed
1176,361,2023-06-06,completed
1177,20,2023-01-03,pending
1178,107,2025-11-08,completed
1179,295,2023-04-02,completed
1180,362,2024-11-04,cancelled
1181,413,2023-09-03,completed
1182,106,2025-06-26,completed
1183,179,2025-05-08,completed
1186,254,2024-07-11,completed
1187,325,2023-10-23,completed
1188,254,2023-10-23,completed
1189,157,2025-06-02,completed
1190,205,2023-12-14,returned
1191,122,2025-04-28,completed
1192,254,2024-11-14,completed
1193,237,2023-03-12,completed
1194,195,2025-11-09,completed
1195,57,2023-05-21,completed
1196,477,2024-01-12,completed
1197,157,2025-07-02,completed
1198,321,2023-07-13,completed
1199,184,2024-12-19,completed
1200,477,2023-07-06,completed
1201,31,2025-10-21,completed
1202,252,2023-09-25,completed
1203,493,2023-09-19,completed
1204,487,2023-11-20,completed
1205,184,2023-01-04,completed
1207,439,2025-02-26,completed
1208,380,2025-12-25,completed
1209,133,2023-03-25,returned
1210,285,2024-06-14,completed
1212,330,2023-10-13,completed
1214,257,2025-10-14,completed
1215,82,2024-03-31,completed
1216,49,2023-10-13,completed
1217,309,2023-04-24,completed
1218,268,2023-06-27,completed
1220,167,2024-06-13,completed
1221,495,2023-06-30,completed
1222,210,2023-12-01,completed
1223,434,2025-03-04,returned
1224,433,2024-08-23,cancelled
1225,478,2025-11-11,completed
1226,450,2025-02-13,returned
1227,132,2023-12-19,completed
1228,280,2025-12-23,completed
1229,208,2023-02-07,completed
1231,16,2025-04-02,completed
1232,229,2023-04-12,cancelled
1233,480,2023-08-28,completed
1235,433,2025-08-13,completed
1236,362,2025-08-25,completed
1237,15,2025-11-14,completed
1238,252,2024-02-10,cancelled
1239,55,2023-01-15,completed
1240,239,2025-10-22,completed
1241,84,2023-09-06,completed
1244,81,2024-03-09,completed
1245,415,2023-02-01,completed
1246,366,2025-03-05,completed
1247,167,2023-08-31,completed
1248,392,2023-08-16,completed
1249,80,2023-04-04,cancelled
1250,240,2025-01-03,completed
1251,371,2023-07-20,completed
1252,431,2024-10-26,completed
1253,265,2023-04-04,completed
1254,35,2024-02-27,completed
1255,356,2024-06-23,returned
1256,296,2023-06-21,completed
1257,174,2023-11-22,completed
1258,93,2025-04-04,completed
1259,55,2025-08-09,completed
1260,283,2024-04-21,completed
1261,5,2024-01-02,cancelled
1262,280,2023-05-27,cancelled
1263,42,2024-02-02,completed
1265,388,2024-06-16,cancelled
1266,441,2023-08-30,completed
1267,426,2025-05-09,completed
1268,106,2024-06-26,completed
1269,187,2023-02-14,completed
1271,179,2024-05-21,completed
1273,417,2024-08-06,completed
1275,202,2023-10-02,completed
1276,191,2023-05-15,completed
1277,52,2024-04-20,completed
1278,456,2023-09-04,completed
1280,33,2024-04-16,completed
1281,227,2025-08-02,completed
1282,277,2024-01-05,pending
1284,267,2025-10-28,completed
1285,65,2023-12-11,returned
1286,274,2025-04-10,cancelled
1287,485,2023-11-29,completed
1288,210,2024-06-21,cancelled
1289,95,2024-08-06,completed
1290,126,2024-02-16,completed
1291,3,2025-05-09,returned
1292,384,2023-04-23,completed
1293,117,2024-02-14,completed
1294,495,2023-10-09,completed
1295,245,2023-03-06,completed
1296,175,2025-06-22,completed
1297,137,2023-06-09,completed
1298,6,2024-08-23,completed
1299,240,2025-11-22,completed
1300,2,2024-04-10,completed
1301,17,2024-03-27,completed
1302,43,2025-07-13,pending
1303,207,2023-05-18,completed
1304,383,2023-03-10,completed
1305,500,2025-04-23,completed
1306,203,2025-06-20,completed
1307,329,2023-06-16,completed
1308,105,2023-12-13,completed
1309,332,2025-05-15,completed
1311,235,2023-01-13,cancelled
1312,45,2024-05-01,completed
1313,311,2024-07-10,returned
1315,334,2023-10-18,completed
1316,230,2023-08-23,returned
1317,263,2023-03-06,cancelled
1318,271,2025-04-29,completed
1319,265,2024-11-25,completed
1320,88,2025-04-11,completed
1321,123,2025-07-23,completed
1322,112,2025-02-20,completed
1323,477,2024-09-02,cancelled
1324,235,2023-01-19,returned
1325,457,2023-03-28,completed
1326,461,2023-10-28,cancelled
1327,320,2025-04-15,completed
1328,96,2025-03-03,pending
1329,378,2024-05-22,completed
1332,338,2025-03-27,completed
1333,339,2023-03-11,completed
1334,381,2023-10-05,completed
1335,318,2023-03-11,cancelled
1336,480,2024-11-13,completed
1337,163,2023-05-29,completed
1338,295,2024-01-03,completed
1339,153,2024-08-24,completed
1340,34,2023-01-11,completed
1341,356,2023-12-07,completed
1342,498,2023-05-31,completed
1343,41,2023-07-15,cancelled
1345,302,2023-11-25,completed
1346,279,2024-07-24,completed
1347,7,2024-10-20,completed
1348,224,2024-02-28,completed
1349,260,2025-06-03,completed
1350,349,2023-10-25,completed
1351,288,2023-11-30,completed
1352,233,2023-11-22,completed
1353,385,2025-03-10,cancelled
1354,187,2023-01-28,completed
1355,23,2025-12-23,completed
1356,74,2023-02-17,completed
1357,58,2024-01-18,completed
1358,147,2024-07-30,returned
1359,305,2024-12-18,completed
1360,253,2023-04-18,completed
1361,216,2024-09-26,completed
1362,79,2025-04-11,completed
1363,192,2023-01-09,completed
1364,162,2024-12-11,completed
1366,64,2023-06-13,returned
1367,366,2024-06-24,completed
1368,126,2023-07-25,completed
1369,21,2023-10-01,completed
1370,364,2025-12-31,completed
1371,12,2024-05-29,completed
1372,269,2023-01-19,completed
1373,227,2023-05-23,pending
1374,202,2024-05-18,completed
1375,153,2023-02-27,completed
1376,161,2025-10-28,completed
1377,139,2025-06-08,completed
1378,98,2024-12-31,completed
1379,474,2025-09-19,cancelled
1380,8,2024-03-01,completed
1381,300,2025-12-28,completed
1383,456,2023-11-27,completed
1384,40,2024-02-14,completed
1385,291,2025-03-03,completed
1386,26,2023-05-02,completed
1387,51,2024-12-30,completed
1388,4,2025-12-08,completed
1389,90,2024-09-11,completed
1390,421,2023-03-27,completed
1391,138,2024-03-10,completed
1392,312,2024-07-23,completed
1393,57,2025-03-08,completed
1394,261,2023-01-30,completed
1396,182,2023-10-14,completed
1397,79,2023-07-17,completed
1398,218,2025-12-06,completed
1399,457,2025-01-08,completed
1400,110,2023-06-27,pending
1401,281,2023-02-17,returned
1402,320,2023-02-25,cancelled
1403,140,2025-07-06,cancelled
1404,161,2025-12-10,cancelled
1405,155,2025-03-10,cancelled
1406,492,2025-09-07,completed
1407,69,2023-02-24,completed
1408,74,2024-04-18,returned
1409,401,2024-04-06,completed
1410,169,2023-03-29,completed
1412,248,2023-07-29,returned
1413,398,2023-06-02,completed
1414,263,2025-04-23,completed
1415,417,2025-06-03,completed
1416,256,2023-11-25,completed
1417,397,2023-03-19,cancelled
1418,438,2025-02-02,completed
1419,197,2024-06-05,completed
1420,478,2023-08-24,completed
1421,483,2023-07-22,completed
1422,416,2023-02-22,completed
1423,395,2023-11-07,cancelled
1424,232,2025-02-12,completed
1425,383,2024-05-07,cancelled
1426,358,2024-07-04,completed
1427,498,2024-03-28,completed
1429,66,2023-05-17,completed
1430,249,2025-02-08,completed
1432,205,2024-01-05,completed
1433,48,2025-07-26,completed
1434,223,2025-11-18,completed
1435,299,2023-07-08,completed
1436,344,2025-12-10,completed
1437,337,2023-05-28,completed
1438,491,2024-11-17,completed
1439,404,2025-04-06,completed
1440,379,2023-09-21,completed
1441,301,2023-12-27,completed
1443,441,2024-08-03,completed
1444,220,2023-12-21,completed
1445,444,2024-07-20,completed
1446,492,2024-11-11,completed
1447,401,2024-03-24,cancelled
1448,163,2024-11-23,completed
1449,174,2023-11-17,cancelled
1450,220,2023-02-23,completed
1452,141,2025-05-17,pending
1453,141,2023-08-30,completed
1454,430,2023-12-03,completed
1455,421,2025-11-01,completed
1456,197,2025-07-31,completed
1458,140,2023-03-11,completed
1459,337,2024-07-14,completed
1460,32,2025-06-08,completed
1461,6,2023-06-20,completed
1462,475,2023-03-09,completed
1463,39,2025-09-06,completed
1464,453,2025-10-11,cancelled
1465,419,2023-10-05,completed
1467,195,2025-05-27,completed
1468,146,2023-06-05,completed
1469,209,2024-12-06,pending
1470,145,2023-05-14,completed
1471,179,2025-04-03,completed
1473,134,2025-11-14,cancelled
1475,209,2025-10-24,completed
1476,80,2024-07-22,cancelled
1477,480,2023-03-02,returned
1478,4,2025-06-13,completed
1480,148,2023-09-21,completed
1481,50,2025-06-29,returned
1482,166,2025-10-06,completed
1483,26,2025-01-05,completed
1484,163,2025-04-28,completed
1485,435,2024-07-05,completed
1487,145,2023-02-28,cancelled
1488,150,2024-03-31,completed
1489,51,2023-11-18,cancelled
1490,278,2023-12-29,completed
1494,33,2025-01-24,completed
1495,319,2023-10-20,completed
1496,401,2023-06-04,completed
1498,421,2024-10-19,completed
1499,126,2023-08-22,completed
1501,126,2024-11-20,completed
1502,275,2023-07-31,completed
1503,412,2025-05-26,completed
1504,414,2025-09-28,completed
1505,417,2024-08-12,cancelled
1507,92,2024-04-18,completed
1508,101,2025-10-07,pending
1509,371,2023-10-08,cancelled
1510,232,2023-10-22,completed
1511,393,2023-01-25,completed
1512,71,2023-11-07,returned
1513,138,2024-06-02,cancelled
1514,196,2025-11-09,pending
1515,190,2024-07-27,cancelled
1516,319,2023-07-11,returned
1517,403,2023-05-03,completed
1518,175,2024-03-13,completed
1519,235,2025-11-01,completed
1520,163,2025-07-05,cancelled
1522,82,2025-09-02,completed
1523,131,2023-05-18,completed
1524,73,2025-09-14,completed
1525,4,2025-11-21,completed
1526,65,2025-01-29,completed
1527,289,2023-09-14,cancelled
1528,66,2025-09-11,returned
1529,424,2024-07-24,completed
1530,428,2025-05-24,completed
1531,121,2024-06-28,completed
1532,235,2024-01-09,completed
1533,320,2025-07-28,completed
1534,204,2023-11-07,completed
1536,207,2023-07-06,completed
1537,419,2025-05-16,completed
1539,383,2023-02-05,completed
1540,433,2024-03-20,completed
1541,302,2024-04-25,completed
1542,159,2025-12-24,completed
1543,26,2024-04-16,completed
1544,202,2023-02-20,cancelled
1545,443,2024-09-12,cancelled
1546,179,2024-03-10,completed
1547,104,2025-10-28,completed
1548,354,2025-11-08,completed
1549,270,2025-01-02,completed
1550,264,2025-11-20,completed
1551,167,2023-01-02,completed
1552,246,2025-06-07,completed
1553,482,2023-09-13,completed
1554,274,2023-06-14,cancelled
1555,95,2024-01-06,completed
1556,7,2025-11-04,completed
1557,108,2023-02-02,cancelled
1558,11,2024-06-19,returned
1559,401,2024-07-21,returned
1562,441,2025-08-01,completed
1563,396,2025-04-16,completed
1564,354,2023-03-06,completed
1566,469,2023-10-18,completed
1567,71,2024-12-20,completed
1568,95,2023-07-12,completed
1569,396,2024-04-21,completed
1570,95,2024-06-25,completed
1571,347,2024-08-22,completed
1572,184,2024-03-26,completed
1573,342,2025-09-01,completed
1574,15,2025-12-12,pending
1576,169,2023-10-20,completed
1577,177,2023-07-05,completed
1578,125,2025-01-20,completed
1579,13,2024-06-13,completed
1580,408,2023-03-20,cancelled
1581,492,2023-05-12,completed
1582,375,2024-04-13,completed
1583,461,2024-10-21,completed
1584,380,2023-06-15,completed
1585,285,2024-03-12,completed
1586,399,2023-01-18,completed
1587,275,2023-10-27,completed
1589,40,2025-03-03,completed
1590,239,2024-09-19,completed
1591,52,2025-08-28,completed
1592,57,2023-06-14,completed
1593,200,2024-01-17,completed
1594,434,2024-12-26,completed
1595,434,2025-09-05,cancelled
1596,336,2024-08-14,pending
1597,37,2025-05-02,completed
1598,58,2025-12-25,completed
1600,296,2023-10-24,completed
1601,42,2023-12-15,completed
1602,230,2025-12-02,cancelled
1603,280,2024-11-18,completed
1604,457,2025-06-05,completed
1605,188,2025-07-07,completed
1606,486,2023-04-07,completed
1607,253,2023-12-18,completed
1608,315,2024-11-05,completed
1609,345,2025-01-01,completed
1610,436,2024-03-22,completed
1612,208,2023-09-06,completed
1614,398,2024-11-04,completed
1615,35,2024-03-17,completed
1616,334,2023-12-16,returned
1617,32,2024-05-18,completed
1618,87,2024-07-08,pending
1619,429,2023-01-15,completed
1621,164,2023-10-02,completed
1622,423,2023-06-05,cancelled
1623,164,2024-01-07,completed
1624,222,2025-05-17,completed
1625,157,2023-11-01,completed
1626,154,2024-04-16,completed
1627,90,2023-12-28,completed
1628,421,2024-12-12,completed
1629,108,2023-07-16,completed
1630,261,2024-03-10,pending
1631,444,2023-04-16,completed
1633,328,2025-11-25,cancelled
1635,442,2024-05-07,cancelled
1636,148,2025-04-13,cancelled
1637,296,2024-11-13,cancelled
1638,445,2025-09-29,completed
1639,109,2024-06-12,completed
1640,245,2023-04-08,completed
1641,444,2025-08-03,completed
1642,440,2024-07-12,completed
1643,404,2023-02-26,completed
1644,182,2025-06-30,completed
1645,334,2023-05-02,completed
1646,143,2025-04-17,completed
1648,15,2023-06-11,completed
1649,42,2023-07-28,completed
1650,157,2025-05-20,completed
1651,9,2023-09-30,completed
1652,162,2025-09-12,completed
1653,231,2024-03-12,cancelled
1654,2,2024-06-21,completed
1655,43,2025-04-12,returned
1656,462,2025-05-06,completed
1657,480,2025-01-16,completed
1658,414,2023-08-15,completed
1659,34,2025-02-27,completed
1660,264,2025-08-25,completed
1661,128,2024-12-30,cancelled
1662,31,2024-08-30,completed
1663,316,2025-04-14,completed
1664,286,2024-01-12,completed
1665,498,2025-02-22,completed
1666,43,2025-10-19,completed
1668,72,2024-12-21,completed
1669,131,2025-08-06,completed
1670,76,2025-11-22,cancelled
1671,479,2024-06-20,completed
1672,297,2023-06-20,pending
1673,287,2025-11-07,completed
1674,71,2023-02-17,pending
1675,142,2025-07-04,completed
1676,302,2023-09-07,cancelled
1677,66,2025-01-04,pending
1678,389,2025-12-18,completed
1679,82,2023-12-04,returned
1680,192,2025-06-13,completed
1681,411,2025-09-09,completed
1682,82,2025-09-27,completed
1683,166,2023-08-30,completed
1684,58,2025-06-21,completed
1685,106,2025-10-29,completed
1686,44,2024-11-01,completed
1687,406,2024-09-17,completed
1688,154,2023-05-28,completed
1689,383,2024-12-09,completed
1690,457,2025-06-14,completed
1691,33,2023-11-10,cancelled
1693,72,2023-11-22,completed
1695,34,2025-02-06,completed
1696,142,2023-12-31,completed
1697,228,2025-02-15,completed
1698,156,2024-06-23,completed
1699,90,2023-01-06,completed
1700,487,2024-05-31,cancelled
1701,181,2025-08-17,completed
1702,449,2025-08-15,completed
1703,10,2024-12-05,completed
1705,50,2025-10-06,completed
1707,21,2025-06-16,returned
1708,51,2023-11-16,completed
1709,408,2025-12-15,completed
1710,276,2023-06-24,completed
1711,467,2023-12-04,completed
1713,13,2024-12-02,pending
1714,65,2024-02-06,completed
1715,405,2023-10-28,cancelled
1716,93,2024-10-11,returned
1717,353,2024-12-02,completed
1718,488,2025-11-16,completed
1719,268,2024-05-12,pending
1720,278,2025-03-08,completed
1721,498,2025-08-10,completed
1722,256,2024-07-31,cancelled
1723,408,2025-05-29,completed
1724,118,2024-11-19,pending
1725,237,2023-08-30,returned
1726,204,2024-11-29,completed
1728,388,2024-09-02,cancelled
1729,123,2024-10-30,completed
1730,156,2023-07-01,completed
1731,7,2024-11-25,cancelled
1732,156,2024-06-03,completed
1733,130,2024-04-19,completed
1734,115,2025-07-20,completed
1735,91,2025-05-10,completed
1736,440,2024-09-13,pending
1737,175,2023-11-29,completed
1738,452,2024-08-16,completed
1739,349,2024-02-21,completed
1740,374,2025-04-15,completed
1741,458,2023-10-23,completed
1742,339,2025-04-13,returned
1743,74,2024-04-15,completed
1744,98,2025-03-13,completed
1747,327,2025-03-23,completed
1748,18,2023-07-10,completed
1749,398,2025-11-29,cancelled
1750,291,2025-04-17,cancelled
1751,10,2023-03-26,completed
1752,185,2024-07-10,completed
1753,10,2024-12-29,completed
1754,253,2024-05-02,completed
1755,273,2023-07-24,completed
1756,290,2025-09-16,completed
1757,370,2024-05-02,completed
1758,432,2025-06-27,completed
1759,480,2023-08-15,pending
1760,67,2023-06-13,completed
1761,488,2025-08-20,completed
1762,319,2025-11-28,completed
1763,116,2025-12-29,completed
1764,291,2023-05-15,completed
1765,356,2023-10-11,completed
1766,390,2024-07-03,completed
1767,76,2023-08-11,completed
1768,65,2024-04-01,completed
1769,409,2024-12-23,completed
1770,121,2023-01-22,completed
1771,362,2024-06-16,completed
1772,187,2024-07-02,completed
1773,109,2024-01-11,completed
1774,409,2023-07-21,completed
1775,130,2025-02-05,cancelled
1777,274,2023-04-21,pending
1778,41,2023-11-17,completed
1779,411,2025-09-22,completed
1780,376,2024-12-08,completed
1782,210,2025-05-31,completed
1784,161,2023-11-12,completed
1785,217,2025-10-31,completed
1786,146,2025-05-05,cancelled
1787,144,2025-03-11,completed
1788,376,2025-12-16,completed
1789,91,2023-01-25,completed
1790,265,2023-02-28,completed
1791,457,2025-03-04,completed
1792,221,2025-01-18,completed
1793,17,2025-12-19,completed
1795,192,2024-08-17,completed
1796,17,2023-03-16,completed
1797,128,2023-05-02,completed
1798,366,2025-06-15,completed
1799,173,2024-11-01,completed
1800,240,2023-07-29,completed
1801,260,2023-01-25,completed
1802,249,2023-03-10,completed
1803,425,2024-07-31,completed
1804,279,2024-01-27,completed
1805,195,2023-09-07,completed
1806,434,2023-10-20,completed
1807,265,2023-08-01,returned
1808,231,2025-01-09,completed
1809,36,2023-08-03,cancelled
1810,110,2025-07-10,completed
1812,152,2023-07-13,completed
1813,144,2025-12-03,completed
1814,234,2023-01-09,completed
1815,415,2023-03-17,completed
1816,389,2023-04-17,completed
1817,151,2024-12-31,completed
1818,56,2023-02-24,completed
1819,110,2023-08-17,completed
1820,101,2024-12-15,completed
1821,474,2024-07-14,completed
1822,237,2023-08-31,completed
1823,190,2025-03-16,completed
1824,68,2023-07-22,pending
1825,402,2023-08-16,completed
1826,213,2025-07-30,completed
1827,379,2023-10-14,completed
1828,112,2024-06-24,completed
1829,71,2023-05-28,completed
1830,204,2023-09-06,completed
1831,354,2024-05-03,completed
1832,461,2025-04-03,returned
1833,320,2023-12-05,completed
1834,401,2024-03-28,completed
1835,86,2025-12-22,completed
1836,137,2024-04-27,completed
1837,261,2023-01-14,completed
1838,330,2024-06-05,completed
1839,111,2025-07-22,completed
1840,83,2023-03-04,completed
1841,115,2023-12-17,completed
1842,77,2025-08-24,completed
1843,358,2024-03-04,completed
1844,10,2025-01-14,completed
1846,69,2024-10-21,completed
1847,73,2023-03-03,completed
1850,485,2023-12-15,completed
1851,362,2024-02-04,cancelled
1852,429,2025-07-22,completed
1853,208,2024-11-27,completed
1854,279,2023-12-29,completed
1855,279,2024-09-25,completed
1856,254,2023-06-30,completed
1857,445,2023-06-29,completed
1858,364,2025-02-08,returned
1859,260,2025-11-23,completed
1860,463,2023-08-28,completed
1861,452,2024-12-23,completed
1862,497,2025-03-21,completed
1863,436,2025-07-14,returned
1864,119,2025-07-14,pending
1865,410,2024-05-25,completed
1866,341,2023-05-28,completed
1867,227,2023-07-20,cancelled
1868,81,2024-02-09,completed
1869,23,2024-04-04,pending
1870,161,2024-11-08,completed
1871,169,2024-05-12,completed
1872,215,2024-06-27,completed
1873,167,2025-04-09,completed
1874,152,2024-12-23,completed
1875,171,2025-10-20,completed
1876,267,2024-05-15,completed
1877,289,2024-11-21,completed
1878,435,2024-09-25,completed
1879,81,2025-02-12,completed
1880,246,2023-12-21,completed
1881,262,2025-08-06,completed
1882,355,2023-02-22,pending
1883,215,2024-10-25,cancelled
1884,176,2025-08-02,completed
1885,398,2025-06-07,returned
1887,494,2025-02-13,completed
1888,192,2024-07-07,completed
1889,285,2023-02-10,completed
1890,400,2025-03-30,cancelled
1891,116,2025-02-02,completed
1893,341,2025-08-27,completed
1894,89,2025-08-21,completed
1895,197,2024-06-12,completed
1896,403,2025-01-20,cancelled
1897,203,2025-07-05,completed
1898,267,2025-03-11,completed
1899,24,2025-06-28,completed
1900,493,2025-11-27,completed
1902,257,2023-04-18,completed
1903,76,2025-05-07,completed
1904,281,2023-10-16,cancelled
1905,491,2024-05-31,pending
1906,275,2024-07-09,completed
1907,278,2025-08-21,completed
1908,493,2024-01-08,completed
1909,459,2023-02-25,cancelled
1910,68,2024-05-06,completed
1911,231,2024-09-05,completed
1912,181,2023-05-09,completed
1913,434,2025-09-26,completed
1914,427,2025-12-06,completed
1915,473,2025-12-13,completed
1916,277,2025-07-31,completed
1918,370,2023-01-13,returned
1919,178,2025-01-24,completed
1920,241,2023-09-15,completed
1921,12,2023-12-01,completed
1922,372,2024-04-01,completed
1923,331,2025-12-16,completed
1924,221,2024-04-12,completed
1926,166,2023-06-24,completed
1927,47,2025-02-08,completed
1928,188,2024-02-28,cancelled
1929,262,2023-05-26,returned
1930,176,2025-01-29,completed
1931,154,2024-08-09,completed
1932,35,2024-01-14,cancelled
1933,198,2024-06-20,completed
1934,299,2025-06-12,completed
1935,409,2023-03-21,cancelled
1936,145,2025-09-06,completed
1937,5,2023-06-28,completed
1938,104,2025-06-04,cancelled
1939,453,2024-02-22,pending
1940,157,2023-11-30,pending
1941,347,2025-01-08,completed
1942,221,2025-03-27,pending
1943,440,2023-07-08,cancelled
1944,410,2025-01-23,pending
1945,177,2025-10-12,completed
1946,388,2023-08-29,cancelled
1947,389,2025-02-15,completed
1948,71,2024-05-22,completed
1949,163,2023-01-19,completed
1950,102,2024-03-18,cancelled
1951,3,2025-10-06,completed
1952,446,2023-08-23,pending
1954,124,2023-03-08,completed
1955,137,2024-04-17,completed
1956,171,2023-12-12,completed
1958,58,2024-03-14,cancelled
1959,158,2023-03-05,cancelled
1960,384,2024-11-12,completed
1961,386,2024-04-19,completed
1962,174,2024-12-26,completed
1963,436,2025-04-27,completed
1964,412,2025-12-22,completed
1965,324,2024-02-01,completed
1967,64,2024-01-07,completed
1968,385,2024-12-25,completed
1969,157,2024-08-05,completed
1970,422,2024-07-24,completed
1971,173,2023-06-03,completed
1972,362,2024-05-17,completed
1973,274,2025-01-05,completed
1974,287,2023-05-13,cancelled
1975,154,2024-06-11,completed
1976,296,2024-09-13,completed
1980,389,2025-12-20,completed
1981,382,2023-02-13,cancelled
1982,407,2023-03-13,cancelled
1983,147,2024-07-04,completed
1985,68,2023-05-05,pending
1986,115,2023-03-09,completed
1987,77,2025-03-29,completed
1988,409,2024-03-05,returned
1989,82,2025-11-30,completed
1990,120,2025-08-23,completed
1991,107,2023-03-11,completed
1992,393,2023-09-19,completed
1993,458,2025-03-01,cancelled
1994,343,2024-08-15,completed
1995,186,2024-06-22,completed
1996,49,2025-02-05,cancelled
1997,378,2025-04-09,completed
1999,347,2024-02-26,pending
2000,165,2024-08-08,completed
2001,47,2023-10-27,returned
2002,200,2025-08-02,completed
2003,110,2023-05-14,completed
2004,6,2025-11-29,completed
2005,440,2025-04-26,returned
2006,403,2023-02-17,completed
2007,493,2024-09-06,completed
2008,403,2024-10-28,returned
2009,177,2023-06-29,completed
2011,448,2024-05-29,completed
2014,387,2025-04-09,pending
2016,439,2024-12-25,completed
2018,76,2024-02-22,completed
2019,100,2024-12-23,completed
2021,199,2025-01-28,completed
2022,68,2024-04-16,completed
2023,175,2025-10-31,pending
2024,361,2023-08-09,completed
2025,398,2023-01-28,completed
2026,289,2024-07-28,completed
2027,204,2024-03-27,completed
2028,337,2025-01-05,cancelled
2029,50,2024-08-08,completed
2030,413,2025-03-05,completed
2031,24,2025-01-26,cancelled
2032,481,2023-10-31,pending
2034,465,2024-04-11,completed
2035,425,2024-08-13,completed
2036,456,2023-08-12,completed
2037,276,2025-09-21,completed
2038,279,2024-09-14,completed
2039,112,2025-11-24,completed
2041,360,2025-12-06,completed
2042,348,2024-01-18,completed
2043,242,2024-06-20,completed
2044,242,2023-05-28,cancelled
2045,152,2023-06-18,pending
2046,473,2023-10-19,cancelled
2047,186,2024-05-12,completed
2048,155,2025-10-13,completed
2049,28,2023-09-25,completed
2051,83,2024-04-14,completed
2052,255,2025-07-29,completed
2053,496,2023-09-18,cancelled
2054,405,2025-06-20,completed
2055,185,2025-06-01,completed
2056,495,2024-07-13,pending
2057,469,2024-11-27,completed
2058,240,2023-06-30,completed
2059,174,2025-01-10,cancelled
2060,107,2025-04-19,completed
2061,291,2025-05-20,cancelled
2062,335,2024-09-01,completed
2064,94,2025-04-25,completed
2065,443,2025-03-17,returned
2066,339,2025-02-20,returned
2067,235,2024-09-17,completed
2068,433,2025-01-15,completed
2069,429,2023-01-10,completed
2070,496,2024-08-23,returned
2071,196,2025-09-30,completed
2072,133,2024-06-26,completed
2073,368,2024-06-02,completed
2074,133,2023-02-25,cancelled
2075,111,2025-12-28,completed
2076,22,2024-07-20,completed
2078,232,2025-06-03,cancelled
2079,101,2025-08-29,completed
2081,442,2025-05-24,completed
2082,12,2024-12-05,completed
2083,441,2024-11-15,completed
2084,66,2025-08-03,completed
2085,386,2025-01-14,completed
2086,117,2024-12-20,completed
2087,30,2024-01-23,completed
2088,283,2024-10-08,completed
2089,18,2025-01-31,cancelled
2090,311,2025-04-03,completed
2091,407,2024-01-04,completed
2093,65,2023-04-24,cancelled
2096,141,2024-12-28,completed
2097,174,2024-05-14,completed
2100,260,2023-10-02,completed
2102,364,2024-11-08,completed
2103,68,2024-11-29,completed
2104,64,2023-11-10,completed
