order_item_id,order_id,product_id,quantity,unit_price
1150,390,54,3,177.51
1151,391,68,1,352.5
1152,391,120,3,8.87
1153,391,65,2,238.72
1154,391,102,1,820.54
1155,392,10,4,520.23
1156,392,22,4,130.87
1157,392,57,3,313.09
1158,392,97,1,665.98
1159,392,66,2,810.21
1160,393,34,3,280.97
1161,393,39,2,431.24
1162,393,110,2,365.92
1163,393,29,2,536.65
1164,393,38,3,757.5
1165,394,69,1,655.25
1166,394,15,3,58.29
1167,395,38,1,757.5
1168,395,42,2,291.17
1169,395,8,3,728.74
1170,395,81,1,565.87
1171,395,105,1,16.05
1172,396,27,3,408.89
1173,396,105,4,16.05
1174,396,57,2,313.09
1175,396,29,4,536.65
1176,396,42,4,291.17
1177,397,83,1,413.04
1178,397,37,2,602.98
1179,398,117,2,232.58
1180,398,83,1,413.04
1181,398,52,4,684.74
1182,398,13,1,162.11
1183,399,19,1,600.64
1184,399,81,1,565.87
1185,399,77,1,285.5
1186,400,115,3,107.04
1187,400,57,2,313.09
1188,400,105,3,16.05
1189,400,21,1,167.95
1190,400,40,1,854.57
1191,401,30,4,145.6
1192,402,63,2,205.94
1193,403,119,1,696.06
1194,403,118,2,742.97
1195,403,11,3,216.7
1196,404,35,4,170.46
1197,405,100,2,622.45
1198,405,84,4,896.53
1199,406,94,3,138.47
1200,406,36,2,421.22
1201,406,19,3,600.64
1202,406,12,4,853.06
1203,407,50,4,125.27
1204,407,54,4,177.51
1205,408,100,1,622.45
1206,408,89,1,627.19
1207,408,104,1,828.75
1208,408,96,4,732.78
1209,408,29,1,536.65
1210,409,120,2,8.87
1211,409,117,2,232.58
1212,409,54,2,177.51
1213,409,32,1,385.1
1214,409,27,1,408.89
1215,410,19,3,600.64
1216,411,96,3,732.78
1217,411,68,3,352.5
1218,412,78,2,443.16
1219,413,92,3,634.57
1220,413,107,4,314.44
1221,413,34,3,280.97
1222,413,118,4,742.97
1223,413,74,2,427.63
1224,414,78,4,443.16
1225,414,108,4,580.83
1226,414,10,2,520.23
1227,414,105,3,16.05
1228,414,89,2,627.19
1229,415,14,3,5.6
1230,415,9,2,94.61
1231,415,28,1,71.4
1232,415,77,1,285.5
1233,415,2,1,347.53
1234,416,46,3,241.39
1235,417,43,4,771.67
1236,418,76,3,133.18
1237,418,112,4,366.07
1238,418,110,1,365.92
1239,418,5,2,183.5
1240,419,67,3,650.54
1241,419,94,2,138.47
1242,419,78,3,443.16
1243,419,84,4,896.53
1244,419,120,4,8.87
1245,420,104,1,828.75
1246,421,120,2,8.87
1247,421,38,3,757.5
1248,422,98,2,299.14
1249,422,113,4,590.85
1250,422,57,3,313.09
1251,423,41,4,117.93
1252,423,48,1,623.0
1253,423,11,1,216.7
1254,423,88,2,378.0
1255,423,53,1,283.45
1256,424,50,4,125.27
1257,424,112,3,366.07
1258,425,118,4,742.97
1259,426,28,1,71.4
1260,426,90,1,379.84
1261,426,95,4,581.67
1262,426,61,2,549.46
1263,427,61,1,549.46
1264,427,28,4,71.4
1265,427,7,2,247.03
1266,427,112,1,366.07
1267,428,24,1,192.66
1268,428,107,4,314.44
1269,428,7,3,247.03
1270,429,90,3,379.84
1271,429,56,4,614.64
1272,430,19,-1,600.64
1273,430,42,2,291.17
1274,430,86,3,333.09
1275,430,106,4,469.58
1276,430,94,1,138.47
1277,431,13,4,162.11
1278,431,5,2,183.5
1279,431,28,2,71.4
1280,431,96,2,732.78
1281,431,25,1,350.4
1282,432,84,3,896.53
1283,432,59,4,584.4
1284,432,53,3,283.45
1285,432,46,2,241.39
1286,433,82,1,348.27
1287,433,37,1,602.98
1288,433,90,1,379.84
1289,433,80,4,803.34
1290,434,86,3,333.09
1291,435,16,4,864.69
1292,435,45,-1,508.59
1293,435,102,2,820.54
1294,435,117,3,232.58
1295,436,5,3,183.5
1296,436,2,3,347.53
1297,436,4,4,373.72
1298,436,20,4,581.76
1299,437,52,3,684.74
1300,437,116,4,633.37
1301,438,108,3,580.83
1302,438,98,2,299.14
1303,438,81,2,565.87
1304,438,118,1,742.97
1305,439,74,4,427.63
1306,440,31,2,271.16
1307,440,84,2,896.53
1308,441,81,1,565.87
1309,441,3,1,404.17
1310,442,117,4,232.58
1311,442,108,1,580.83
1312,442,27,4,408.89
1313,443,104,1,828.75
1314,443,21,1,167.95
1315,443,24,3,192.66
1316,443,39,4,431.24
1317,444,25,1,350.4
1318,445,4,2,373.72
1319,445,42,2,291.17
1320,446,60,4,429.31
1321,446,96,4,732.78
1322,446,104,3,828.75
1323,447,40,4,854.57
1324,447,22,4,130.87
1325,447,102,3,820.54
1326,447,27,1,408.89
1327,447,93,4,320.85
1328,448,33,3,91.79
1329,448,76,1,133.18
1330,448,53,3,283.45
1331,448,38,2,757.5
1332,448,78,1,443.16
1333,449,92,3,634.57
1334,450,28,1,71.4
1335,450,68,4,352.5
1336,450,14,4,5.6
1337,450,72,3,590.71
1338,450,36,1,421.22
1339,451,77,4,285.5
1340,451,42,1,291.17
1341,452,5,1,183.5
1342,452,115,1,107.04
1343,452,69,1,655.25
1344,452,118,4,742.97
1345,453,64,4,272.13
1346,453,79,4,-388.97
1347,453,7,1,247.03
1348,454,14,4,5.6
1349,454,42,1,291.17
1350,455,114,1,302.11
1351,455,101,3,123.59
1352,455,6,3,704.8
1353,456,59,2,584.4
1354,456,16,4,864.69
1355,456,17,1,275.07
1356,456,41,2,117.93
1357,456,111,4,771.64
1358,457,92,2,634.57
1359,457,11,2,216.7
1360,457,46,1,241.39
1361,458,14,3,5.6
1362,458,44,3,105.69
1363,458,27,2,408.89
1364,458,105,1,16.05
1365,459,26,3,319.34
1366,459,100,3,622.45
1367,459,52,1,684.74
1368,459,25,1,350.4
1369,459,9,2,94.61
1370,460,34,1,280.97
1371,460,16,2,864.69
1372,460,119,4,696.06
1373,461,25,3,350.4
1374,461,38,4,757.5
1375,461,52,1,684.74
1376,461,23,2,740.38
1377,462,13,4,162.11
1378,462,36,1,421.22
1379,462,29,3,536.65
1380,462,113,2,590.85
1381,462,80,3,803.34
1382,463,62,2,806.45
1383,463,95,1,581.67
1384,463,40,3,854.57
1385,463,110,2,365.92
1386,463,117,4,232.58
1387,464,77,3,285.5
1388,465,88,2,378.0
1389,465,38,1,757.5
1390,465,107,3,314.44
1391,465,30,3,145.6
1392,465,68,3,352.5
1393,466,115,4,107.04
1394,466,67,1,650.54
1395,466,100,4,622.45
1396,467,47,2,365.65
1397,467,27,4,408.89
1398,467,96,3,732.78
1399,467,12,4,853.06
1400,468,51,3,546.45
1401,468,76,1,133.18
1402,468,54,3,177.51
1403,469,37,4,602.98
1404,469,15,2,58.29
1405,469,2,2,347.53
1406,470,2,2,347.53
1407,470,59,1,584.4
1408,470,6,-1,704.8
1409,471,101,2,123.59
1410,471,110,3,365.92
1411,471,65,2,238.72
1412,472,104,4,828.75
1413,472,87,1,536.55
1414,473,103,2,552.16
1415,473,75,4,53.38
1416,473,18,3,160.9
1417,474,13,3,162.11
1418,474,18,3,160.9
1419,474,68,4,352.5
1420,474,57,4,313.09
1421,475,101,3,123.59
1422,475,32,3,761.36
1423,475,75,2,53.38
1424,476,35,1,170.46
1425,477,95,1,581.67
1426,478,39,3,431.24
1427,478,81,1,565.87
1428,479,67,1,650.54
1429,480,39,4,431.24
1430,481,16,2,864.69
1431,481,56,2,614.64
1432,481,19,2,600.64
1433,481,82,3,348.27
1434,481,3,1,404.17
1435,482,60,4,429.31
1436,483,39,4,431.24
1437,483,5,3,183.5
1438,483,83,4,413.04
1439,483,84,4,896.53
1440,483,115,2,107.04
1441,484,66,2,810.21
1442,484,9,3,94.61
1443,484,23,2,740.38
1444,484,84,3,896.53
1445,485,74,3,427.63
1446,485,91,3,707.35
1447,486,30,1,145.6
1448,486,13,4,162.11
1449,487,97,1,665.98
1450,487,54,1,177.51
1451,487,119,1,696.06
1452,487,9,3,94.61
1453,488,18,2,160.9
1454,488,82,4,348.27
1455,488,74,3,427.63
1456,488,72,2,590.71
1457,489,27,1,408.89
1458,490,24,4,192.66
1459,490,88,2,378.0
1460,490,94,4,138.47
1461,491,112,2,366.07
1462,491,10,3,520.23
1463,491,73,4,337.65
1464,491,11,3,216.7
1465,492,37,2,602.98
1466,492,10,3,520.23
1467,493,84,3,896.53
1468,493,4,2,373.72
1469,493,5,1,183.5
1470,494,31,4,271.16
1471,495,77,1,285.5
1472,495,95,4,581.67
1473,495,79,3,-388.97
1474,495,119,1,696.06
1475,496,3,1,404.17
1476,496,120,2,8.87
1477,497,90,2,379.84
1478,497,17,1,275.07
1479,497,56,3,614.64
1480,497,55,3,826.63
1481,498,73,2,337.65
1482,498,6,1,704.8
1483,498,103,4,552.16
1484,498,2,1,347.53
1485,498,112,2,366.07
1486,499,33,2,91.79
1487,500,100,2,622.45
1488,500,71,3,119.5
1489,500,38,1,757.5
1490,501,108,2,580.83
1491,501,67,2,650.54
1492,502,84,1,896.53
1493,502,98,1,299.14
1494,502,59,4,584.4
1495,502,15,1,58.29
1496,503,6,2,704.8
1497,503,29,1,536.65
1498,503,27,1,408.89
1499,503,49,3,307.38
1500,504,28,4,71.4
1501,504,97,1,665.98
1502,504,4,4,373.72
1503,504,44,3,105.69
1504,504,93,4,648.69
1505,505,17,1,275.07
1506,505,117,3,232.58
1507,506,36,1,421.22
1508,506,47,3,365.65
1509,506,35,2,170.46
1510,506,85,1,209.42
1511,506,33,4,91.79
1512,507,36,3,421.22
1513,508,81,2,565.87
1514,508,23,1,740.38
1515,509,71,2,119.5
1516,510,70,2,761.64
1517,510,92,1,634.57
1518,510,6,1,704.8
1519,511,83,4,413.04
1520,512,61,1,549.46
1521,512,38,1,757.5
1522,512,80,2,803.34
1523,513,101,4,123.59
1524,513,75,1,53.38
1525,513,92,2,634.57
1526,513,45,1,508.59
1527,513,28,2,71.4
1528,514,103,4,552.16
1529,514,7,2,247.03
1530,514,78,3,443.16
1531,514,61,3,549.46
1532,514,85,3,209.42
1533,515,47,1,365.65
1534,515,11,4,216.7
1535,515,46,4,241.39
1536,515,72,2,590.71
1537,516,86,3,333.09
1538,516,18,1,160.9
1539,516,78,4,443.16
1540,516,34,2,280.97
1541,516,102,2,820.54
1542,517,92,2,634.57
1543,517,120,4,8.87
1544,517,61,2,549.46
1545,517,96,2,732.78
1546,517,13,4,162.11
1547,518,76,1,133.18
1548,518,78,1,443.16
1549,518,79,3,-388.97
1550,519,90,1,379.84
1551,519,18,1,160.9
1552,519,94,3,138.47
1553,519,24,4,192.66
1554,520,64,4,272.13
1555,520,44,4,105.69
1556,520,7,2,247.03
1557,521,41,1,117.93
1558,521,13,4,162.11
1559,521,45,2,508.59
1560,521,37,3,602.98
1561,521,22,1,130.87
1562,522,4,1,373.72
1563,522,77,0,285.5
1564,523,38,1,757.5
1565,523,118,4,742.97
1566,523,15,1,58.29
1567,523,92,3,634.57
1568,524,42,2,291.17
1569,525,115,4,107.04
1570,525,119,3,696.06
1571,525,5,1,183.5
1572,526,34,2,280.97
1573,526,61,2,549.46
1574,527,1,1,50.31
1575,527,56,2,614.64
1576,528,82,4,348.27
1577,528,45,2,508.59
1578,529,77,3,285.5
1579,529,46,1,241.39
1580,529,70,3,761.64
1581,529,62,4,806.45
1582,530,45,4,508.59
1583,531,38,3,757.5
1584,532,87,4,536.55
1585,532,41,4,117.93
1586,532,53,1,283.45
1587,533,113,1,590.85
1588,533,22,3,130.87
1589,533,69,1,655.25
1590,533,27,1,408.89
1591,533,100,1,622.45
1592,534,69,4,655.25
1593,534,26,2,319.34
1594,534,21,2,167.95
1595,535,97,1,665.98
1596,536,5,1,183.5
1597,536,35,4,170.46
1598,537,93,0,90.51
1599,537,91,4,707.35
1600,537,98,3,299.14
1601,537,94,4,138.47
1602,537,54,1,177.51
1603,538,38,4,757.5
1604,538,55,4,826.63
1605,538,12,2,853.06
1606,538,29,4,536.65
1607,539,51,2,546.45
1608,540,13,2,162.11
1609,541,67,2,650.54
1610,541,93,4,283.74
1611,541,108,3,580.83
1612,541,73,1,337.65
1613,542,102,2,820.54
1614,542,63,4,773.48
1615,542,70,1,761.64
1616,542,64,4,272.13
1617,542,41,4,117.93
1618,543,5,4,183.5
1619,544,52,4,684.74
1620,544,2,3,347.53
1621,544,38,3,757.5
1622,544,16,2,864.69
1623,545,27,2,408.89
1624,545,120,-1,8.87
1625,545,43,2,771.67
1626,545,119,1,696.06
1627,546,43,4,771.67
1628,546,13,1,162.11
1629,546,8,2,728.74
1630,546,80,1,803.34
1631,547,99,2,734.38
1632,547,52,2,684.74
1633,547,120,2,8.87
1634,547,33,3,91.79
1635,547,72,2,590.71
1636,548,78,4,443.16
1637,548,36,1,421.22
1638,548,104,2,828.75
1639,548,95,2,581.67
1640,548,112,4,366.07
1641,549,86,1,333.09
1642,549,61,4,549.46
1643,549,42,4,291.17
1644,549,39,3,431.24
1645,550,82,3,348.27
1646,550,107,4,314.44
1647,551,84,3,896.53
1648,551,45,3,508.59
1649,551,23,2,740.38
1650,551,4,2,373.72
1651,552,1,3,50.31
1652,552,76,3,133.18
1653,553,51,3,546.45
1654,553,6,1,704.8
1655,553,90,1,379.84
1656,553,91,4,707.35
1657,554,104,2,828.75
1658,554,14,2,5.6
1659,554,5,2,183.5
1660,554,48,1,623.0
1661,554,4,1,373.72
1662,555,108,3,580.83
1663,555,87,2,536.55
1664,555,109,3,677.52
1665,556,25,2,350.4
1666,557,53,1,283.45
1667,557,23,3,740.38
1668,557,82,4,348.27
1669,557,96,1,732.78
1670,557,108,4,580.83
1671,558,99,2,734.38
1672,559,40,2,854.57
1673,559,108,2,580.83
1674,560,29,2,536.65
1675,560,107,3,314.44
1676,560,25,4,350.4
1677,560,35,4,170.46
1678,561,5,4,183.5
1679,561,107,2,314.44
1680,562,71,1,119.5
1681,562,107,2,314.44
1682,562,96,4,732.78
1683,562,102,1,820.54
1684,562,35,2,170.46
1685,563,42,1,291.17
1686,564,24,3,192.66
1687,565,74,4,427.63
1688,565,89,3,627.19
1689,565,56,3,614.64
1690,565,94,4,138.47
1691,565,52,2,684.74
1692,566,52,2,684.74
1693,566,76,2,133.18
1694,566,4,2,373.72
1695,566,21,3,167.95
1696,566,66,1,810.21
1697,567,59,2,584.4
1698,567,1,2,50.31
1699,568,88,0,378.0
1700,568,72,3,590.71
1701,569,91,1,707.35
1702,569,32,3,124.5
1703,569,98,3,299.14
1704,569,118,4,742.97
1705,570,29,2,536.65
1706,571,118,2,742.97
1707,571,10,1,520.23
1708,571,83,4,413.04
1709,571,30,4,145.6
1710,572,34,4,280.97
1711,573,84,4,896.53
1712,574,2,4,347.53
1713,574,63,1,236.48
1714,574,84,1,896.53
1715,574,86,4,333.09
1716,575,101,2,123.59
1717,576,34,4,280.97
1718,576,26,4,319.34
1719,576,66,1,810.21
1720,576,105,4,16.05
1721,576,79,3,-388.97
1722,577,54,3,177.51
1723,577,3,1,404.17
1724,577,58,3,29.56
1725,578,94,4,138.47
1726,578,19,3,600.64
1727,579,73,3,337.65
1728,579,59,1,584.4
1729,579,6,1,704.8
1730,579,10,3,520.23
1731,579,42,1,291.17
1732,580,102,2,820.54
1733,581,61,3,549.46
1734,581,28,2,71.4
1735,581,98,1,299.14
1736,581,120,2,8.87
1737,581,56,0,614.64
1738,582,13,3,162.11
1739,582,29,3,536.65
1740,582,3,4,404.17
1741,583,44,4,105.69
1742,583,41,4,117.93
1743,583,45,2,508.59
1744,584,11,3,216.7
1745,584,27,3,408.89
1746,584,96,4,732.78
1747,585,97,3,665.98
1748,586,109,2,677.52
1749,586,16,3,864.69
1750,586,13,2,162.11
1751,586,51,4,546.45
1752,586,28,3,71.4
1753,587,86,3,333.09
1754,588,21,4,167.95
1755,588,119,3,696.06
1756,588,112,2,366.07
1757,588,23,1,740.38
1758,589,29,1,536.65
1759,589,18,4,160.9
1760,589,79,3,-388.97
1761,589,80,2,803.34
1762,589,65,4,238.72
1763,590,59,2,584.4
1764,590,48,2,623.0
1765,591,88,4,378.0
1766,591,78,2,443.16
1767,592,60,0,429.31
1768,592,93,4,895.99
1769,593,16,1,864.69
1770,593,92,1,634.57
1771,593,100,4,622.45
1772,593,78,1,443.16
1773,593,83,4,413.04
1774,594,93,2,592.59
1775,595,59,4,584.4
1776,596,90,1,379.84
1777,596,34,2,280.97
1778,596,73,1,337.65
1779,596,36,3,421.22
1780,597,87,2,536.55
1781,597,38,3,757.5
1782,597,20,3,30.05
1783,597,96,2,732.78
1784,598,52,3,684.74
1785,598,62,3,806.45
1786,598,80,4,803.34
1787,598,116,4,633.37
1788,598,22,4,130.87
1789,599,20,1,324.06
1790,599,36,4,421.22
1791,600,86,1,333.09
1792,600,5,1,183.5
1793,600,52,1,684.74
1794,601,89,2,627.19
1795,601,120,4,8.87
1796,602,116,2,633.37
1797,603,13,1,162.11
1798,603,69,1,655.25
1799,603,113,1,590.85
1800,603,101,4,123.59
1801,604,111,4,771.64
1802,604,116,2,633.37
1803,604,15,4,58.29
1804,604,93,3,543.2
1805,605,34,2,280.97
1806,605,112,3,366.07
1807,605,69,1,655.25
1808,606,64,4,272.13
1809,606,21,1,167.95
1810,606,23,4,740.38
1811,606,9,2,94.61
1812,607,61,2,549.46
1813,607,14,2,5.6
1814,607,88,2,378.0
1815,607,39,2,431.24
1816,607,119,2,696.06
1817,608,61,3,549.46
1818,608,120,3,8.87
1819,608,110,3,365.92
1820,609,98,4,299.14
1821,610,105,2,16.05
1822,611,42,2,291.17
1823,611,72,4,590.71
1824,611,95,1,581.67
1825,611,26,2,319.34
1826,612,89,2,627.19
1827,612,117,4,232.58
1828,612,91,1,707.35
1829,612,63,3,397.11
1830,613,106,3,469.58
1831,613,20,1,298.41
1832,613,112,3,366.07
1833,613,76,3,133.18
1834,614,110,4,365.92
1835,614,47,2,365.65
1836,614,116,4,633.37
1837,615,18,1,160.9
1838,616,117,3,232.58
1839,617,63,1,510.94
1840,617,37,1,602.98
1841,617,74,1,427.63
1842,617,43,4,771.67
1843,617,82,2,348.27
1844,618,84,1,896.53
1845,618,43,3,771.67
1846,619,1,4,50.31
1847,619,80,2,803.34
1848,619,107,2,314.44
1849,620,99,3,734.38
1850,620,106,2,469.58
1851,621,100,2,622.45
1852,622,39,4,431.24
1853,622,21,2,167.95
1854,623,16,4,864.69
1855,623,107,2,314.44
1856,623,49,4,307.38
1857,623,4,2,373.72
1858,624,93,2,442.74
1859,624,67,3,650.54
1860,624,16,3,864.69
1861,624,21,2,167.95
1862,624,97,3,665.98
1863,625,52,3,684.74
1864,625,110,1,365.92
1865,625,13,3,162.11
1866,625,46,1,241.39
1867,626,6,2,704.8
1868,626,19,1,600.64
1869,626,109,2,677.52
1870,627,48,2,623.0
1871,627,80,2,803.34
1872,627,54,2,177.51
1873,628,4,2,373.72
1874,628,64,3,272.13
1875,629,5,4,183.5
1876,629,95,4,581.67
1877,629,112,2,366.07
1878,629,19,1,600.64
1879,630,110,2,365.92
1880,630,115,1,107.04
1881,630,69,4,655.25
1882,630,57,3,313.09
1883,631,26,2,319.34
1884,631,17,1,275.07
1885,631,29,4,536.65
1886,631,66,1,810.21
1887,631,104,3,828.75
1888,632,114,3,302.11
1889,632,35,2,170.46
1890,632,98,1,299.14
1891,632,116,4,633.37
1892,632,17,2,275.07
1893,633,42,4,291.17
1894,633,2,2,347.53
1895,633,74,4,427.63
1896,633,62,2,806.45
1897,634,119,3,696.06
1898,634,44,4,105.69
1899,634,115,4,107.04
1900,634,24,3,192.66
1901,634,33,3,91.79
1902,635,59,1,584.4
1903,635,107,3,314.44
1904,636,24,2,192.66
1905,636,51,2,546.45
1906,636,105,2,16.05
1907,636,114,3,302.11
1908,636,66,2,810.21
1909,637,22,2,130.87
1910,637,48,2,623.0
1911,637,21,2,167.95
1912,637,13,4,162.11
1913,637,88,3,378.0
1914,638,115,2,107.04
1915,638,61,-1,549.46
1916,638,60,3,429.31
1917,638,42,1,291.17
1918,639,51,2,546.45
1919,639,101,4,123.59
1920,640,115,1,107.04
1921,640,52,2,684.74
1922,641,68,4,352.5
1923,641,14,4,5.6
1924,641,99,1,734.38
1925,642,113,4,590.85
1926,642,35,3,170.46
1927,642,6,4,704.8
1928,643,12,3,853.06
1929,644,108,3,580.83
1930,644,93,3,753.48
1931,644,94,3,138.47
1932,645,56,4,614.64
1933,645,86,4,333.09
1934,645,35,4,170.46
1935,645,14,1,5.6
1936,645,100,1,622.45
1937,646,54,1,177.51
1938,646,105,4,16.05
1939,646,51,1,546.45
1940,646,92,4,634.57
1941,646,96,1,732.78
1942,647,94,4,138.47
1943,648,58,3,29.56
1944,648,101,3,123.59
1945,648,7,2,247.03
1946,649,109,1,677.52
1947,649,64,2,272.13
1948,650,82,2,348.27
1949,650,24,4,192.66
1950,650,97,4,665.98
1951,650,49,2,307.38
1952,651,38,4,757.5
1953,651,97,1,665.98
1954,651,72,1,590.71
1955,651,69,4,655.25
1956,651,23,2,740.38
1957,652,79,3,-388.97
1958,652,73,4,337.65
1959,652,11,2,216.7
1960,653,32,2,731.31
1961,653,113,0,590.85
1962,654,73,4,337.65
1963,654,25,4,350.4
1964,654,53,3,283.45
1965,654,24,3,192.66
1966,654,109,3,677.52
1967,655,111,2,771.64
1968,655,106,2,469.58
1969,655,90,4,379.84
1970,656,106,1,469.58
1971,656,29,4,536.65
1972,656,60,4,429.31
1973,656,35,2,170.46
1974,656,74,4,427.63
1975,657,9,3,94.61
1976,657,93,1,444.26
1977,657,36,2,421.22
1978,658,30,4,145.6
1979,658,73,3,337.65
1980,658,103,1,552.16
1981,659,94,2,138.47
1982,659,25,2,350.4
1983,660,52,4,684.74
1984,661,46,4,241.39
1985,661,23,4,740.38
1986,661,91,3,707.35
1987,662,33,1,91.79
1988,662,3,1,404.17
1989,662,113,-1,590.85
1990,662,78,3,443.16
1991,662,8,3,728.74
1992,663,13,2,162.11
1993,663,112,2,366.07
1994,663,88,2,378.0
1995,664,104,3,828.75
1996,665,64,2,272.13
1997,666,101,1,123.59
1998,666,58,3,29.56
1999,666,15,4,58.29
2000,666,86,4,333.09
2001,667,13,3,162.11
2002,667,109,4,677.52
2003,667,67,2,650.54
2004,667,12,2,853.06
2005,667,85,2,209.42
2006,668,14,4,5.6
2007,668,42,3,291.17
2008,668,72,1,590.71
2009,668,62,1,806.45
2010,669,4,3,373.72
2011,669,7,1,247.03
2012,669,39,4,431.24
2013,669,50,2,125.27
2014,669,25,1,350.4
2015,670,92,2,634.57
2016,671,119,0,696.06
2017,672,48,4,623.0
2018,672,118,2,742.97
2019,673,27,3,408.89
2020,673,113,1,590.85
2021,673,84,4,896.53
2022,674,6,2,704.8
2023,674,90,2,379.84
2024,674,99,1,734.38
2025,674,58,4,29.56
2026,675,37,3,602.98
2027,675,69,1,655.25
2028,675,110,2,365.92
2029,675,73,4,337.65
2030,676,107,4,314.44
2031,677,95,1,581.67
2032,677,19,2,600.64
2033,677,57,3,313.09
2034,677,77,1,285.5
2035,678,116,1,633.37
2036,678,83,2,413.04
2037,679,4,2,373.72
2038,679,112,3,366.07
2039,679,57,2,313.09
2040,679,9,3,94.61
2041,680,93,3,133.41
2042,680,120,1,8.87
2043,681,110,2,365.92
2044,682,120,3,8.87
2045,682,74,4,427.63
2046,682,83,2,413.04
2047,682,50,3,125.27
2048,683,19,2,600.64
2049,683,37,4,602.98
2050,684,59,4,584.4
2051,685,52,4,684.74
2052,685,54,4,177.51
2053,686,27,2,408.89
2054,686,32,3,495.63
2055,686,28,4,71.4
2056,686,92,3,634.57
2057,686,25,2,350.4
2058,687,53,2,283.45
2059,687,7,4,247.03
2060,687,26,4,319.34
2061,687,28,2,71.4
2062,687,44,2,105.69
2063,688,20,3,781.88
2064,688,53,2,283.45
2065,689,101,1,123.59
2066,690,26,2,319.34
2067,690,96,1,732.78
2068,690,20,3,746.28
2069,691,21,1,167.95
2070,691,116,4,633.37
2071,691,113,4,590.85
2072,691,20,3,813.76
2073,691,54,1,177.51
2074,692,61,1,549.46
2075,692,49,3,307.38
2076,692,62,2,806.45
2077,692,22,1,130.87
2078,693,9,3,94.61
2079,693,23,2,740.38
2080,693,18,2,160.9
2081,694,3,4,404.17
2082,694,80,3,803.34
2083,694,115,2,107.04
2084,694,76,1,133.18
2085,695,44,4,105.69
2086,695,6,3,704.8
2087,695,35,2,170.46
2088,695,96,1,732.78
2089,696,89,3,627.19
2090,697,91,3,707.35
2091,697,44,4,105.69
2092,697,17,1,275.07
2093,697,45,1,508.59
2094,698,104,1,828.75
2095,698,98,2,299.14
2096,699,93,1,310.31
2097,700,81,1,565.87
2098,700,112,1,366.07
2099,700,43,2,771.67
2100,700,101,1,123.59
2101,701,7,1,247.03
2102,701,92,2,634.57
2103,702,94,1,138.47
2104,702,87,1,536.55
2105,702,76,2,133.18
2106,703,25,2,350.4
2107,704,77,3,285.5
2108,704,53,3,283.45
2109,704,65,2,238.72
2110,705,9,4,94.61
2111,706,2,3,347.53
2112,706,96,3,732.78
2113,706,87,1,536.55
2114,706,12,3,853.06
2115,707,70,2,761.64
2116,707,96,1,732.78
2117,707,25,4,350.4
2118,708,20,4,26.9
2119,708,19,2,600.64
2120,708,95,4,581.67
2121,708,97,2,665.98
2122,709,13,4,162.11
2123,709,3,3,404.17
2124,710,36,4,421.22
2125,710,30,2,145.6
2126,710,25,1,350.4
2127,710,63,1,294.33
2128,710,78,4,443.16
2129,711,40,2,854.57
2130,712,37,2,602.98
2131,712,44,4,105.69
2132,712,93,4,225.26
2133,712,48,3,623.0
2134,712,104,3,828.75
2135,713,90,2,379.84
2136,713,25,2,350.4
2137,713,116,2,633.37
2138,714,50,2,125.27
2139,715,9,2,94.61
2140,715,58,3,29.56
2141,715,50,3,125.27
2142,716,62,3,806.45
2143,716,72,3,590.71
2144,716,19,2,600.64
2145,716,101,2,123.59
2146,716,35,1,170.46
2147,717,102,4,820.54
2148,717,49,1,307.38
2149,718,11,2,216.7
2150,718,48,4,623.0
2151,718,60,4,429.31
2152,718,100,1,622.45
2153,719,3,3,404.17
2154,719,16,3,864.69
2155,719,7,4,247.03
2156,720,83,3,413.04
2157,721,64,1,272.13
2158,721,9,1,94.61
2159,722,11,1,216.7
2160,722,53,1,283.45
2161,722,44,4,105.69
2162,723,30,1,145.6
2163,723,31,2,271.16
2164,723,8,1,728.74
2165,724,3,4,404.17
2166,724,66,4,810.21
2167,724,98,1,299.14
2168,724,38,1,757.5
2169,725,66,2,810.21
2170,725,116,2,633.37
2171,725,107,3,314.44
2172,726,43,3,771.67
2173,726,26,3,319.34
2174,726,42,4,291.17
2175,727,103,2,552.16
2176,727,14,3,5.6
2177,727,96,2,732.78
2178,727,120,3,8.87
2179,728,28,0,71.4
2180,728,66,3,810.21
2181,728,4,4,373.72
2182,729,37,1,602.98
2183,729,102,1,820.54
2184,729,86,1,333.09
2185,729,110,3,365.92
2186,729,32,3,657.22
2187,730,95,3,581.67
2188,730,113,1,590.85
2189,730,48,1,623.0
2190,730,10,3,520.23
2191,731,113,4,590.85
2192,732,35,1,170.46
2193,732,3,2,404.17
2194,732,90,4,379.84
2195,732,73,1,337.65
2196,732,62,4,806.45
2197,733,99,3,734.38
2198,734,31,4,271.16
2199,734,89,1,627.19
2200,735,37,3,602.98
2201,736,93,2,577.18
2202,736,71,4,119.5
2203,736,70,4,761.64
2204,737,87,4,536.55
2205,737,70,3,761.64
2206,737,53,3,283.45
2207,737,47,4,365.65
2208,738,77,2,285.5
2209,738,44,2,105.69
2210,739,65,1,238.72
2211,740,63,3,358.48
2212,740,15,4,58.29
2213,740,42,3,291.17
2214,741,107,2,314.44
2215,741,89,1,627.19
2216,742,70,1,761.64
2217,742,82,2,348.27
2218,743,9,3,94.61
2219,744,39,3,431.24
2220,744,44,4,105.69
2221,744,50,1,125.27
2222,744,48,1,623.0
2223,744,27,3,408.89
